Country Name,Indicator Code,year,value
Niue,4.1_SHARE.RE.IN.ELECTRICITY,2013,1.989060169
Niue,3.1_RE.CONSUMPTION,2013,16.61944
Niue,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,23.60413873
Niue,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,3.351666667
Niue,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,70.4090083
Wallis and Futuna,2.1_ACCESS.CFT.TOT,2013,
Wallis and Futuna,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Wallis and Futuna,1.1_ACCESS.ELECTRICITY.TOT,2013,
Wallis and Futuna,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Wallis and Futuna,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Wallis and Futuna,4.1.2_REN.ELECTRICITY.OUTPUT,2013,0
Wallis and Futuna,4.1_SHARE.RE.IN.ELECTRICITY,2013,0
Wallis and Futuna,3.1_RE.CONSUMPTION,2013,0
Wallis and Futuna,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,0
Wallis and Futuna,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,18.837
Wallis and Futuna,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,172.8164
Caucasian and Central Asia,2.1_ACCESS.CFT.TOT,2013,
Caucasian and Central Asia,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Caucasian and Central Asia,1.1_ACCESS.ELECTRICITY.TOT,2013,
Caucasian and Central Asia,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Caucasian and Central Asia,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Caucasian and Central Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Caucasian and Central Asia,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Caucasian and Central Asia,3.1_RE.CONSUMPTION,2013,
Caucasian and Central Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Caucasian and Central Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Caucasian and Central Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Caucasus and Central Asia,2.1_ACCESS.CFT.TOT,2013,
Caucasus and Central Asia,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Caucasus and Central Asia,1.1_ACCESS.ELECTRICITY.TOT,2013,
Caucasus and Central Asia,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Caucasus and Central Asia,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Caucasus and Central Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Caucasus and Central Asia,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Caucasus and Central Asia,3.1_RE.CONSUMPTION,2013,
Caucasus and Central Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Caucasus and Central Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Caucasus and Central Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Eastern Asia (including Japan),2.1_ACCESS.CFT.TOT,2013,
Eastern Asia (including Japan),1.2_ACCESS.ELECTRICITY.RURAL,2013,
Eastern Asia (including Japan),1.1_ACCESS.ELECTRICITY.TOT,2013,
Eastern Asia (including Japan),1.3_ACCESS.ELECTRICITY.URBAN,2013,
Eastern Asia (including Japan),6.1_PRIMARY.ENERGY.INTENSITY,2013,
Eastern Asia (including Japan),4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Eastern Asia (including Japan),4.1_SHARE.RE.IN.ELECTRICITY,2013,
Eastern Asia (including Japan),3.1_RE.CONSUMPTION,2013,
Eastern Asia (including Japan),2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Eastern Asia (including Japan),4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Eastern Asia (including Japan),1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Eastern Asia (not including Japan),2.1_ACCESS.CFT.TOT,2013,
Eastern Asia (not including Japan),1.2_ACCESS.ELECTRICITY.RURAL,2013,
Eastern Asia (not including Japan),1.1_ACCESS.ELECTRICITY.TOT,2013,
Eastern Asia (not including Japan),1.3_ACCESS.ELECTRICITY.URBAN,2013,
Eastern Asia (not including Japan),6.1_PRIMARY.ENERGY.INTENSITY,2013,
Eastern Asia (not including Japan),4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Eastern Asia (not including Japan),4.1_SHARE.RE.IN.ELECTRICITY,2013,
Eastern Asia (not including Japan),3.1_RE.CONSUMPTION,2013,
Eastern Asia (not including Japan),2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Eastern Asia (not including Japan),4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Eastern Asia (not including Japan),1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Eastern Europe,2.1_ACCESS.CFT.TOT,2013,
Eastern Europe,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Eastern Europe,1.1_ACCESS.ELECTRICITY.TOT,2013,
Eastern Europe,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Eastern Europe,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Eastern Europe,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Eastern Europe,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Eastern Europe,3.1_RE.CONSUMPTION,2013,
Eastern Europe,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Eastern Europe,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Eastern Europe,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Europe,2.1_ACCESS.CFT.TOT,2013,
Europe,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Europe,1.1_ACCESS.ELECTRICITY.TOT,2013,
Europe,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Europe,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Europe,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Europe,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Europe,3.1_RE.CONSUMPTION,2013,
Europe,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Europe,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Europe,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
High income,2.1_ACCESS.CFT.TOT,2013,
High income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
High income,1.1_ACCESS.ELECTRICITY.TOT,2013,
High income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
High income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
High income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
High income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
High income,3.1_RE.CONSUMPTION,2013,
High income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
High income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
High income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
High income: nonOECD,2.1_ACCESS.CFT.TOT,2013,
High income: nonOECD,1.2_ACCESS.ELECTRICITY.RURAL,2013,
High income: nonOECD,1.1_ACCESS.ELECTRICITY.TOT,2013,
High income: nonOECD,1.3_ACCESS.ELECTRICITY.URBAN,2013,
High income: nonOECD,6.1_PRIMARY.ENERGY.INTENSITY,2013,
High income: nonOECD,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
High income: nonOECD,4.1_SHARE.RE.IN.ELECTRICITY,2013,
High income: nonOECD,3.1_RE.CONSUMPTION,2013,
High income: nonOECD,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
High income: nonOECD,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
High income: nonOECD,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
High income: OECD,2.1_ACCESS.CFT.TOT,2013,
High income: OECD,1.2_ACCESS.ELECTRICITY.RURAL,2013,
High income: OECD,1.1_ACCESS.ELECTRICITY.TOT,2013,
High income: OECD,1.3_ACCESS.ELECTRICITY.URBAN,2013,
High income: OECD,6.1_PRIMARY.ENERGY.INTENSITY,2013,
High income: OECD,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
High income: OECD,4.1_SHARE.RE.IN.ELECTRICITY,2013,
High income: OECD,3.1_RE.CONSUMPTION,2013,
High income: OECD,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
High income: OECD,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
High income: OECD,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Latin America and Caribbean,2.1_ACCESS.CFT.TOT,2013,
Latin America and Caribbean,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Latin America and Caribbean,1.1_ACCESS.ELECTRICITY.TOT,2013,
Latin America and Caribbean,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Latin America and Caribbean,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Latin America and Caribbean,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Latin America and Caribbean,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Latin America and Caribbean,3.1_RE.CONSUMPTION,2013,
Latin America and Caribbean,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Latin America and Caribbean,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Latin America and Caribbean,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Low & middle income,2.1_ACCESS.CFT.TOT,2013,
Low & middle income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Low & middle income,1.1_ACCESS.ELECTRICITY.TOT,2013,
Low & middle income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Low & middle income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Low & middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Low & middle income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Low & middle income,3.1_RE.CONSUMPTION,2013,
Low & middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Low & middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Low & middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Low income,2.1_ACCESS.CFT.TOT,2013,
Low income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Low income,1.1_ACCESS.ELECTRICITY.TOT,2013,
Low income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Low income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Low income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Low income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Low income,3.1_RE.CONSUMPTION,2013,
Low income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Low income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Low income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Lower middle income,2.1_ACCESS.CFT.TOT,2013,
Lower middle income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Lower middle income,1.1_ACCESS.ELECTRICITY.TOT,2013,
Lower middle income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Lower middle income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Lower middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Lower middle income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Lower middle income,3.1_RE.CONSUMPTION,2013,
Lower middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Lower middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Lower middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Middle income,2.1_ACCESS.CFT.TOT,2013,
Middle income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Middle income,1.1_ACCESS.ELECTRICITY.TOT,2013,
Middle income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Middle income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Middle income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Middle income,3.1_RE.CONSUMPTION,2013,
Middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Northern America,2.1_ACCESS.CFT.TOT,2013,
Northern America,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Northern America,1.1_ACCESS.ELECTRICITY.TOT,2013,
Northern America,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Northern America,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Northern America,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Northern America,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Northern America,3.1_RE.CONSUMPTION,2013,
Northern America,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Northern America,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Northern America,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Not classified,2.1_ACCESS.CFT.TOT,2013,
Not classified,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Not classified,1.1_ACCESS.ELECTRICITY.TOT,2013,
Not classified,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Not classified,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Not classified,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Not classified,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Not classified,3.1_RE.CONSUMPTION,2013,
Not classified,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Not classified,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Not classified,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Nothern America,2.1_ACCESS.CFT.TOT,2013,
Nothern America,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Nothern America,1.1_ACCESS.ELECTRICITY.TOT,2013,
Nothern America,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Nothern America,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Nothern America,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Nothern America,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Nothern America,3.1_RE.CONSUMPTION,2013,
Nothern America,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Nothern America,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Nothern America,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Oceania,2.1_ACCESS.CFT.TOT,2013,
Oceania,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Oceania,1.1_ACCESS.ELECTRICITY.TOT,2013,
Oceania,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Oceania,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Oceania,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Oceania,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Oceania,3.1_RE.CONSUMPTION,2013,
Oceania,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Oceania,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Oceania,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Oceania (not including Australia and New Zealand),2.1_ACCESS.CFT.TOT,2013,
Oceania (not including Australia and New Zealand),1.2_ACCESS.ELECTRICITY.RURAL,2013,
Oceania (not including Australia and New Zealand),1.1_ACCESS.ELECTRICITY.TOT,2013,
Oceania (not including Australia and New Zealand),1.3_ACCESS.ELECTRICITY.URBAN,2013,
Oceania (not including Australia and New Zealand),6.1_PRIMARY.ENERGY.INTENSITY,2013,
Oceania (not including Australia and New Zealand),4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Oceania (not including Australia and New Zealand),4.1_SHARE.RE.IN.ELECTRICITY,2013,
Oceania (not including Australia and New Zealand),3.1_RE.CONSUMPTION,2013,
Oceania (not including Australia and New Zealand),2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Oceania (not including Australia and New Zealand),4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Oceania (not including Australia and New Zealand),1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
South Eastern Asia,2.1_ACCESS.CFT.TOT,2013,
South Eastern Asia,1.2_ACCESS.ELECTRICITY.RURAL,2013,
South Eastern Asia,1.1_ACCESS.ELECTRICITY.TOT,2013,
South Eastern Asia,1.3_ACCESS.ELECTRICITY.URBAN,2013,
South Eastern Asia,6.1_PRIMARY.ENERGY.INTENSITY,2013,
South Eastern Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
South Eastern Asia,4.1_SHARE.RE.IN.ELECTRICITY,2013,
South Eastern Asia,3.1_RE.CONSUMPTION,2013,
South Eastern Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
South Eastern Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
South Eastern Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Southern Asia,2.1_ACCESS.CFT.TOT,2013,
Southern Asia,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Southern Asia,1.1_ACCESS.ELECTRICITY.TOT,2013,
Southern Asia,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Southern Asia,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Southern Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Southern Asia,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Southern Asia,3.1_RE.CONSUMPTION,2013,
Southern Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Southern Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Southern Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Sub-Saharan Africa,2.1_ACCESS.CFT.TOT,2013,
Sub-Saharan Africa,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Sub-Saharan Africa,1.1_ACCESS.ELECTRICITY.TOT,2013,
Sub-Saharan Africa,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Sub-Saharan Africa,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Sub-Saharan Africa,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Sub-Saharan Africa,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Sub-Saharan Africa,3.1_RE.CONSUMPTION,2013,
Sub-Saharan Africa,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Sub-Saharan Africa,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Sub-Saharan Africa,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Upper middle income,2.1_ACCESS.CFT.TOT,2013,
Upper middle income,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Upper middle income,1.1_ACCESS.ELECTRICITY.TOT,2013,
Upper middle income,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Upper middle income,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Upper middle income,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Upper middle income,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Upper middle income,3.1_RE.CONSUMPTION,2013,
Upper middle income,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Upper middle income,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Upper middle income,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Western Asia,2.1_ACCESS.CFT.TOT,2013,
Western Asia,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Western Asia,1.1_ACCESS.ELECTRICITY.TOT,2013,
Western Asia,1.3_ACCESS.ELECTRICITY.URBAN,2013,
Western Asia,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Western Asia,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
Western Asia,4.1_SHARE.RE.IN.ELECTRICITY,2013,
Western Asia,3.1_RE.CONSUMPTION,2013,
Western Asia,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
Western Asia,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
Western Asia,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
World,2.1_ACCESS.CFT.TOT,2013,
World,1.2_ACCESS.ELECTRICITY.RURAL,2013,
World,1.1_ACCESS.ELECTRICITY.TOT,2013,
World,1.3_ACCESS.ELECTRICITY.URBAN,2013,
World,6.1_PRIMARY.ENERGY.INTENSITY,2013,
World,4.1.2_REN.ELECTRICITY.OUTPUT,2013,
World,4.1_SHARE.RE.IN.ELECTRICITY,2013,
World,3.1_RE.CONSUMPTION,2013,
World,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,
World,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,
World,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,
Afghanistan,2.1_ACCESS.CFT.TOT,2013,26.17
Afghanistan,1.2_ACCESS.ELECTRICITY.RURAL,2013,58.42366743
Afghanistan,1.1_ACCESS.ELECTRICITY.TOT,2013,67.259552
Afghanistan,1.3_ACCESS.ELECTRICITY.URBAN,2013,92.5772934
Afghanistan,6.1_PRIMARY.ENERGY.INTENSITY,2013,2.751181713
Afghanistan,4.1.2_REN.ELECTRICITY.OUTPUT,2013,803.9
Afghanistan,4.1_SHARE.RE.IN.ELECTRICITY,2013,78.6364081
Afghanistan,3.1_RE.CONSUMPTION,2013,22073.09
Afghanistan,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,16.33429251
Afghanistan,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,1022.3
Afghanistan,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,135133.4316
Albania,2.1_ACCESS.CFT.TOT,2013,71.78
Albania,1.2_ACCESS.ELECTRICITY.RURAL,2013,100
Albania,1.1_ACCESS.ELECTRICITY.TOT,2013,100
Albania,1.3_ACCESS.ELECTRICITY.URBAN,2013,100
Albania,6.1_PRIMARY.ENERGY.INTENSITY,2013,3.382528489
Albania,4.1.2_REN.ELECTRICITY.OUTPUT,2013,6959
Albania,4.1_SHARE.RE.IN.ELECTRICITY,2013,100
Albania,3.1_RE.CONSUMPTION,2013,33755.15
Albania,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,41.28897372
Albania,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,6959
Albania,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,81753.4246
Algeria,2.1_ACCESS.CFT.TOT,2013,92.83
Algeria,1.2_ACCESS.ELECTRICITY.RURAL,2013,98.18665651
Algeria,1.1_ACCESS.ELECTRICITY.TOT,2013,99.13498688
Algeria,1.3_ACCESS.ELECTRICITY.URBAN,2013,99.55096436
Algeria,6.1_PRIMARY.ENERGY.INTENSITY,2013,3.918351311
Algeria,4.1.2_REN.ELECTRICITY.OUTPUT,2013,330
Algeria,4.1_SHARE.RE.IN.ELECTRICITY,2013,0.551010185
Algeria,3.1_RE.CONSUMPTION,2013,1774.082
Algeria,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,0.140451785
Algeria,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,59890
Algeria,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,1263125.28
American Samoa,2.1_ACCESS.CFT.TOT,2013,
American Samoa,1.2_ACCESS.ELECTRICITY.RURAL,2013,
American Samoa,1.1_ACCESS.ELECTRICITY.TOT,2013,
American Samoa,1.3_ACCESS.ELECTRICITY.URBAN,2013,
American Samoa,6.1_PRIMARY.ENERGY.INTENSITY,2013,
American Samoa,4.1.2_REN.ELECTRICITY.OUTPUT,2013,1.1
American Samoa,4.1_SHARE.RE.IN.ELECTRICITY,2013,0.703140481
American Samoa,3.1_RE.CONSUMPTION,2013,3.430198
American Samoa,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,0.70314054
American Samoa,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,156.441
American Samoa,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,487.8396
Andorra,2.1_ACCESS.CFT.TOT,2013,100
Andorra,1.2_ACCESS.ELECTRICITY.RURAL,2013,100
Andorra,1.1_ACCESS.ELECTRICITY.TOT,2013,100
Andorra,1.3_ACCESS.ELECTRICITY.URBAN,2013,100
Andorra,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Andorra,4.1.2_REN.ELECTRICITY.OUTPUT,2013,101.8
Andorra,4.1_SHARE.RE.IN.ELECTRICITY,2013,88.7532694
Andorra,3.1_RE.CONSUMPTION,2013,1660.739
Andorra,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,19.56369803
Andorra,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,114.7
Andorra,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,8488.88077
Angola,2.1_ACCESS.CFT.TOT,2013,46.15
Angola,1.2_ACCESS.ELECTRICITY.RURAL,2013,16.27223675
Angola,1.1_ACCESS.ELECTRICITY.TOT,2013,36.99048996
Angola,1.3_ACCESS.ELECTRICITY.URBAN,2013,65.03253937
Angola,6.1_PRIMARY.ENERGY.INTENSITY,2013,3.615593683
Angola,4.1.2_REN.ELECTRICITY.OUTPUT,2013,4767
Angola,4.1_SHARE.RE.IN.ELECTRICITY,2013,58.02093476
Angola,3.1_RE.CONSUMPTION,2013,234067.9
Angola,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,50.68611601
Angola,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,8216
Angola,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,461798.8484
Anguilla,2.1_ACCESS.CFT.TOT,2013,
Anguilla,1.2_ACCESS.ELECTRICITY.RURAL,2013,
Anguilla,1.1_ACCESS.ELECTRICITY.TOT,2013,100
Anguilla,1.3_ACCESS.ELECTRICITY.URBAN,2013,100
Anguilla,6.1_PRIMARY.ENERGY.INTENSITY,2013,
Anguilla,4.1.2_REN.ELECTRICITY.OUTPUT,2013,0
Anguilla,4.1_SHARE.RE.IN.ELECTRICITY,2013,0
Anguilla,3.1_RE.CONSUMPTION,2013,1.827
Anguilla,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,0.14490834
Anguilla,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,88.6
Anguilla,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,1260.797
Antigua and Barbuda,2.1_ACCESS.CFT.TOT,2013,98.55
Antigua and Barbuda,1.2_ACCESS.ELECTRICITY.RURAL,2013,94.39272743
Antigua and Barbuda,1.1_ACCESS.ELECTRICITY.TOT,2013,95.77355194
Antigua and Barbuda,1.3_ACCESS.ELECTRICITY.URBAN,2013,99.99598694
Antigua and Barbuda,6.1_PRIMARY.ENERGY.INTENSITY,2013,4.152174587
Antigua and Barbuda,4.1.2_REN.ELECTRICITY.OUTPUT,2013,0
Antigua and Barbuda,4.1_SHARE.RE.IN.ELECTRICITY,2013,0
Antigua and Barbuda,3.1_RE.CONSUMPTION,2013,0
Antigua and Barbuda,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,0
Antigua and Barbuda,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,330
Antigua and Barbuda,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,4456.95
Argentina,2.1_ACCESS.CFT.TOT,2013,98.1
Argentina,1.2_ACCESS.ELECTRICITY.RURAL,2013,99.83712769
Argentina,1.1_ACCESS.ELECTRICITY.TOT,2013,99.83712769
Argentina,1.3_ACCESS.ELECTRICITY.URBAN,2013,99.83712769
Argentina,6.1_PRIMARY.ENERGY.INTENSITY,2013,4.175141824
Argentina,4.1.2_REN.ELECTRICITY.OUTPUT,2013,43788
Argentina,4.1_SHARE.RE.IN.ELECTRICITY,2013,31.48449072
Argentina,3.1_RE.CONSUMPTION,2013,232691.4
Argentina,2.1_SHARE.TOTAL.RE.IN.TFEC,2013,10.2103229
Argentina,4.1.1_TOTAL.ELECTRICITY.OUTPUT,2013,139171
Argentina,1.1_TOTAL.FINAL.ENERGY.CONSUM,2013,2278981.794
